Question,Answer,Type
在○裡填上 >、< 或 =：1/8 ? 7/8,<,分數比較
1小時26分鐘 = 多少分鐘？,86,單位轉換
電影從08:34開始，到09:34結束，放映了多少分鐘？,60,時間長短
一個長方形花圃，長8米，寬13米，圍欄長多少米？,42,周長計算
101 + 355 - 391 = ?,65,混合運算
在○裡填上 >、< 或 =：3/4 ? 3/4,=,分數比較
12 × 34 + 58 = ?,466,混合運算
把86個蘋果平均分給9個小朋友，每人得幾個？餘幾個？,9...5,除法
20:32 出發，經過120分鐘後到達，到達時間是？,22:32,時間計算
李叔叔每天做42個零件，3天可以做多少個零件？,126,四則應用
47 × 26 + 71 = ?,1293,混合運算
在○裡填上 >、< 或 =：2/3 ? 1/3,>,分數比較
46 × 27 + 389 = ?,1631,混合運算
貨倉原有飲料889支，上午賣出459支，下午運來355支，現在共有多少支？,785,四則應用
有61個蘋果，每7個裝一袋，可以裝多少袋？餘下幾個？,8...5,分組
22:13 出發，經過45分鐘後到達，到達時間是？,22:58,時間計算
除數是6，商是20，餘數是5，被除數是多少？,125,除法
小明有382元，買文具用去221元，媽媽又給他236元，現在有多少元？,397,四則應用
2升612毫升 = 多少毫升？,2612,單位轉換
鉛筆每枝49元，買6枝，共要付多少元？,294,乘法
鉛筆每枝24元，買11枝，共要付多少元？,264,乘法
父親今年43歲，兒子今年15歲，多少年前父親的年齡是兒子的5倍？,8,年齡
35的11倍是多少？,385,倍數
12:56 出發，經過90分鐘後到達，到達時間是？,14:26,時間計算
一個長方形花圃，長5米，寬11米，圍欄長多少米？,32,周長計算
7米15厘米 = 多少厘米？,715,單位轉換
幾個人合買一份315元的禮物，每人平均要付多少元？還剩多少元？,52...3,四則應用
甲地到乙地300公里，去程用了3小時，回程用了5小時，回程平均速率是多少km/h？,60,速率
8公斤720克 = 多少克？,8720,單位轉換
一個長方形有多少組平行線？,2,幾何
01:37 出發，經過45分鐘後到達，到達時間是？,02:22,時間計算
21 × 84 = ?,1764,乘法
鉛筆每枝29元，買10枝，共要付多少元？,290,乘法
每件文具72元，小華買了2件，付了174元，應找回多少元？,30,四則應用
電影從00:37開始，到01:22結束，放映了多少分鐘？,45,時間長短
438 - 258 = ?,180,減法
6厘米1毫米 = 多少毫米？,61,單位轉換
(83 + 85) × 7 = ?,1176,混合運算
貼紙每張45元，小美有65元，最多可買幾張？還剩幾元？,1...20,除法
在 22882 中，數字「8」表示的數值是？,800,位值
在○裡填上 >、< 或 =：3/5 ? 2/5,>,分數比較
每件41元，買6件，付344元，應找回多少元？,98元,金錢
03:12 出發，經過90分鐘後到達，到達時間是？,04:42,時間計算
06:23 出發，經過15分鐘後到達，到達時間是？,06:38,時間計算
除數是2，商是24，餘數是1，被除數是多少？,49,除法
一個平行四邊形有多少組平行線？,2,幾何
477 + 247 - 605 = ?,119,混合運算
21的10倍是多少？,210,倍數
在○裡填上 >、< 或 =：4/10 ? 7/10,<,分數比較
貼紙每張5元，小美有75元，最多可買幾張？,15,除法
10公斤248克 = 多少克？,10248,單位轉換
6公斤942克 = 多少克？,6942,單位轉換
除數是6，商是23，餘數是2，被除數是多少？,140,除法
每件45元，買6件共需付多少元？,270元,金錢
幾個人合買一份591元的禮物，每人平均要付多少元？還剩多少元？,118...1,四則應用
(79 + 12) × 3 = ?,273,混合運算
135 + 500 = ?,635,加法
每件91元，買6件，付602元，應找回多少元？,56元,金錢
473 + 106 - 281 = ?,298,混合運算
一個電器首期付112元，之後每期付43元，共9期，總售價多少元？,499元,金錢
鉛筆每枝45元，買3枝，共要付多少元？,135,乘法
一個平行四邊形有多少組平行線？,2,幾何
有147個蘋果，每10個裝一袋，可以裝多少袋？餘下幾個？,14...7,分組
每個盒子可放13件蛋糕，現有57件，最少要用多少個盒子？,5,除法
4小時57分鐘 = 多少分鐘？,297,單位轉換
一個電器首期付300元，之後每期付32元，共8期，總售價多少元？,556元,金錢
23:07 出發，經過60分鐘後到達，到達時間是？,00:07,時間計算
電影從17:31開始，到18:31結束，放映了多少分鐘？,60,時間長短
小明有577元，買文具用去462元，媽媽又給他282元，現在有多少元？,397,四則應用
6米53厘米 = 多少厘米？,653,單位轉換
26 × 25 + 53 = ?,703,混合運算
10:26 出發，經過90分鐘後到達，到達時間是？,11:56,時間計算
一個長方形花圃，長8米，寬12米，圍欄長多少米？,40,周長計算
貼紙每張49元，小美有16元，最多可買幾張？還剩幾元？,0...16,除法
除數是8，商是12，餘數是2，被除數是多少？,98,除法
25的11倍是多少？,275,倍數
除數是3，商是16，餘數是1，被除數是多少？,49,除法
17 × 15 + 171 = ?,426,混合運算
李叔叔每天做32個零件，8天可以做多少個零件？,256,四則應用
34 × 35 + 453 = ?,1643,混合運算
40 × 88 = ?,3520,乘法
除數是10，商是22，餘數是8，被除數是多少？,228,除法
每件文具94元，小華買了2件，付了268元，應找回多少元？,80,四則應用
一個平行四邊形有多少組平行線？,2,幾何
有146個蘋果，每4個裝一袋，可以裝多少袋？餘下幾個？,36...2,分組
16小時13分鐘 = 多少分鐘？,973,單位轉換
31的12倍是多少？,372,倍數
一個梯形有多少組平行線？,1,幾何
一個長方形花圃，長19米，寬4米，圍欄長多少米？,46,周長計算
10小時19分鐘 = 多少分鐘？,619,單位轉換
鉛筆每枝8元，買4枝，共要付多少元？,32,乘法
父親今年25歲，兒子今年9歲，多少年前父親的年齡是兒子的3倍？,1,年齡
527 - 489 = ?,38,減法
185 + 309 - 355 = ?,139,混合運算
電影從07:05開始，到07:35結束，放映了多少分鐘？,30,時間長短
3 × 29 + 30 = ?,117,混合運算
938 - 255 = ?,683,減法
125 - 106 = ?,19,減法
幾個人合買一份486元的禮物，每人平均要付多少元？還剩多少元？,97...1,四則應用
電影從18:26開始，到19:11結束，放映了多少分鐘？,45,時間長短
一個長方形花圃，長15米，寬14米，圍欄長多少米？,58,周長計算
31 × 40 = ?,1240,乘法
除數是6，商是26，餘數是4，被除數是多少？,160,除法
(20 + 39) × 4 = ?,236,混合運算
23 × 7 + 19 = ?,180,混合運算
鉛筆每枝3元，買12枝，共要付多少元？,36,乘法
有143個蘋果，每7個裝一袋，可以裝多少袋？餘下幾個？,20...3,分組
(52 + 39) × 6 = ?,546,混合運算
197 + 375 - 250 = ?,322,混合運算
07:51 出發，經過20分鐘後到達，到達時間是？,08:11,時間計算
電影從03:54開始，到04:24結束，放映了多少分鐘？,30,時間長短
17:06 出發，經過120分鐘後到達，到達時間是？,19:06,時間計算
父親今年25歲，兒子今年11歲，多少年前父親的年齡是兒子的3倍？,4,年齡
有148個蘋果，每8個裝一袋，可以裝多少袋？餘下幾個？,18...4,分組
2 × 97 = ?,194,乘法
53 × 13 = ?,689,乘法
電影從09:50開始，到12:20結束，放映了多少分鐘？,150,時間長短
每件194元，買7件共需付多少元？,1358元,金錢
每個盒子可放14件蛋糕，現有92件，最少要用多少個盒子？,7,除法
127 - 37 = ?,90,減法
每件150元，買5件共需付多少元？,750元,金錢
有150個蘋果，每10個裝一袋，可以裝多少袋？,15,分組
31 × 26 + 41 = ?,847,混合運算
貼紙每張35元，小美有71元，最多可買幾張？還剩幾元？,2...1,除法
李叔叔每天做35個零件，14天可以做多少個零件？,490,四則應用
20:28 出發，經過20分鐘後到達，到達時間是？,20:48,時間計算
在 15804 中，數字「0」表示的數值是？,0,位值
鉛筆每枝19元，買6枝，共要付多少元？,114,乘法
16 × 49 + 370 = ?,1154,混合運算
160 + 192 - 86 = ?,266,混合運算
404 - 187 = ?,217,減法
主食有4種，飲品有3種，各選一種共有多少種搭配？,12,組合
鉛筆每枝7元，買2枝，共要付多少元？,14,乘法
貨倉原有飲料1586支，上午賣出640支，下午運來967支，現在共有多少支？,1913,四則應用
360 + 419 - 232 = ?,547,混合運算
每個盒子可放8件蛋糕，現有77件，最少要用多少個盒子？,10,除法
125 + 457 = ?,582,加法
李叔叔每天做45個零件，10天可以做多少個零件？,450,四則應用
3公里743米 = 多少米？,3743,單位轉換
每件文具26元，小華買了3件，付了162元，應找回多少元？,84,四則應用
在 32791 中，數字「9」表示的數值是？,90,位值
電影從11:16開始，到11:31結束，放映了多少分鐘？,15,時間長短
電影從12:24開始，到13:24結束，放映了多少分鐘？,60,時間長短
每個盒子可放13件蛋糕，現有112件，最少要用多少個盒子？,9,除法
甲地到乙地240公里，去程用了2小時，回程用了4小時，回程平均速率是多少km/h？,60,速率
6厘米8毫米 = 多少毫米？,68,單位轉換
李叔叔每天做14個零件，13天可以做多少個零件？,182,四則應用
幾個人合買一份794元的禮物，每人平均要付多少元？還剩多少元？,158...4,四則應用
父親今年24歲，兒子今年16歲，多少年前父親的年齡是兒子的2倍？,8,年齡
89 × 12 = ?,1068,乘法
43 × 21 = ?,903,乘法
8和19的最小公倍數是多少？,152,數論
在○裡填上 >、< 或 =：5/10 ? 9/10,<,分數比較
37 × 36 + 157 = ?,1489,混合運算
除數是4，商是8，餘數是3，被除數是多少？,35,除法
每個盒子可放13件蛋糕，現有91件，最少要用多少個盒子？,7,除法
96 × 67 = ?,6432,乘法
一個長方形花圃，長19米，寬9米，圍欄長多少米？,56,周長計算
123 - 31 = ?,92,減法
電影從19:21開始，到20:06結束，放映了多少分鐘？,45,時間長短
鉛筆每枝34元，買6枝，共要付多少元？,204,乘法
父親今年27歲，兒子今年13歲，多少年前父親的年齡是兒子的3倍？,6,年齡
196 + 273 - 119 = ?,350,混合運算
23:48 出發，經過60分鐘後到達，到達時間是？,00:48,時間計算
463 + 330 = ?,793,加法
16的8倍是多少？,128,倍數
甲地到乙地240公里，去程用了3小時，回程用了8小時，回程平均速率是多少km/h？,30,速率
760 - 741 = ?,19,減法
甲地到乙地180公里，去程用了4小時，回程用了3小時，回程平均速率是多少km/h？,60,速率
335 + 420 - 617 = ?,138,混合運算
幾個人合買一份496元的禮物，每人平均要付多少元？還剩多少元？,82...4,四則應用
10公斤12克 = 多少克？,10012,單位轉換
有35個蘋果，每7個裝一袋，可以裝多少袋？,5,分組
91 + 495 = ?,586,加法
父親今年16歲，兒子今年7歲，多少年前父親的年齡是兒子的4倍？,4,年齡
有117個蘋果，每6個裝一袋，可以裝多少袋？餘下幾個？,19...3,分組
爸爸今年31歲，10年後爸爸多少歲？,41,四則應用
電影從09:02開始，到10:32結束，放映了多少分鐘？,90,時間長短
貼紙每張33元，小美有47元，最多可買幾張？還剩幾元？,1...14,除法
爸爸今年39歲，9年後爸爸多少歲？,48,四則應用
一個梯形有多少組平行線？,1,幾何
爸爸今年34歲，4年後爸爸多少歲？,38,四則應用
貼紙每張16元，小美有96元，最多可買幾張？,6,除法
把95個蘋果平均分給6個小朋友，每人得幾個？餘幾個？,15...5,除法
把67個蘋果平均分給2個小朋友，每人得幾個？餘幾個？,33...1,除法
家中有果87個。媽媽吃了3個後，小文吃了餘下的1/2，現在還剩下多少個果？,42,四則應用
貼紙每張31元，小美有28元，最多可買幾張？還剩幾元？,0...28,除法
32 × 36 + 341 = ?,1493,混合運算
一個長方形花圃，長5米，寬3米，圍欄長多少米？,16,周長計算
貼紙每張6元，小美有35元，最多可買幾張？還剩幾元？,5...5,除法
貼紙每張34元，小美有33元，最多可買幾張？還剩幾元？,0...33,除法
在 41516 中，數字「6」表示的數值是？,6,位值
有109個蘋果，每5個裝一袋，可以裝多少袋？餘下幾個？,21...4,分組
309 + 139 = ?,448,加法
601 - 273 = ?,328,減法
有22個蘋果，每10個裝一袋，可以裝多少袋？餘下幾個？,2...2,分組
29的10倍是多少？,290,倍數
一個長方形花圃，長6米，寬12米，圍欄長多少米？,36,周長計算
一個電器首期付221元，之後每期付24元，共4期，總售價多少元？,317元,金錢
5厘米6毫米 = 多少毫米？,56,單位轉換
121 + 92 = ?,213,加法
19:32 出發，經過30分鐘後到達，到達時間是？,20:02,時間計算
小明有656元，買文具用去190元，媽媽又給他148元，現在有多少元？,614,四則應用
