Question,Answer,Type
小明有585元，買文具用去428元，媽媽又給他167元，現在有多少元？,324,四則運算
在○裡填上 + 或 - 或 =：5/12 ? 8/12 (A.< B.= C.√ D.>),A,分數(選擇)
13:03 出發，經過15分鐘後到達，到達時間是？,13:18,時間計算
276 + 300 = ?,576,加法
349 + 349 = ?,698,加法
貨倉原有飲料638支，上午賣出108支，下午運來572支，現在共有多少支？,1102,四則運算
一個梯形有多少組平行線？,1,幾何
在○裡填上 + 或 - 或 =：1/5 ? 3/5 (A.: B.= C.× D.<),D,分數(選擇)
5和13的最小公倍數是？,65,數論
603 - 121 = ?,482,減法
小明有386元，買文具用去108元，媽媽又給他249元，現在有多少元？,527,四則運算
"按 紅,黃,藍,綠 次序輪流進行，第49次是什麼？ (A.A B.紅 C.B D.C)",B,週期(選擇)
624 ÷ 42 = ?,14...36,除法
82 × 80 = ?,6560,乘法
小明有479元，買文具用去75元，媽媽又給他217元，現在有多少元？,621,四則運算
家中有果103個。媽媽吃了8個後，小文吃了餘下的1/5，現在還剩下多少個果？,76,四則運算
一個正方形有多少組平行線？,2,幾何
在○裡填上 + 或 - 或 =：2/4 ? 3/4 (A.= B.< C.× D.>),B,分數(選擇)
843 - 390 = ?,453,減法
666 - 378 = ?,288,減法
307 + 141 = ?,448,加法
8厘米4毫米 = ? 毫米,84,單位轉換
在 73330 中，數字「7」表示的數值是？,70000,位值
列出12的所有因數。,"1,2,3,4,6,12",數論
348 + 210 = ?,558,加法
454 + 393 = ?,847,加法
貨倉原有飲料1486支，上午賣出825支，下午運來419支，現在共有多少支？,1080,四則運算
952 ÷ 25 = ?,38...2,除法
15米50厘米 = ? 厘米,1550,單位轉換
每件161元，買2件共需付多少元？,322元,金錢
306 + 50 = ?,356,加法
"按 甲,乙,丙,丁 次序輪流進行，第23次是什麼？ (A.南方 B.西方 C.丙 D.己)",C,週期(選擇)
24的因數有哪些？,"1,2,3,4,6,8,12,24",因數
"按 紅,黃,藍,綠 次序輪流進行，第19次是什麼？ (A.藍 B.B C.C D.A)",A,週期(選擇)
15米95厘米 = ? 厘米,1595,單位轉換
一個正方形有多少組平行線？,2,幾何
列出12的所有因數。,"1,2,3,4,6,12",數論
家中有果62個。媽媽吃了2個後，小文吃了餘下的1/2，現在還剩下多少個果？,30,四則運算
22:40 出發，經過15分鐘後到達，到達時間是？,22:55,時間計算
7公斤815克 = ? 克,7815,單位轉換
02:40 出發，經過90分鐘後到達，到達時間是？,04:10,時間計算
列出60的所有因數。,"1,2,3,4,5,6,10,12,15,20,30,60",數論
33 × 97 = ?,3201,乘法
41的59倍是多少？,2419,乘法
601 - 531 = ?,70,減法
一個梯形有多少組平行線？,1,幾何
36的95倍是多少？,3420,乘法
260 - 209 = ?,51,減法
01:14 出發，經過90分鐘後到達，到達時間是？,02:44,時間計算
52 × 11 = ?,572,乘法
貨倉原有飲料733支，上午賣出409支，下午運來683支，現在共有多少支？,1007,四則運算
小明有386元，買文具用去161元，媽媽又給他205元，現在有多少元？,430,四則運算
522 - 102 = ?,420,減法
86 ÷ 8 = ?,10...6,除法
246 - 90 = ?,156,減法
259 ÷ 20 = ?,12...19,除法
32小時30分 = ? 分,1950,單位轉換
1米72厘米 = ? 厘米,172,單位轉換
23的20倍是多少？,460,乘法
1588 ÷ 21 = ?,75...13,除法
04:07 出發，經過15分鐘後到達，到達時間是？,04:22,時間計算
父親今年61歲，兒子今年17歲，在多少年前父親年齡是兒子的5倍？,6,年齡
177 + 280 = ?,457,加法
16830 ÷ 85 = ?,198,除法
211 + 272 = ?,483,加法
49的13倍是多少？,637,倍數
11:39 出發，經過75分鐘後到達，到達時間是？,12:54,時間計算
72的80倍是多少？,5760,乘法
18:28 出發，經過45分鐘後到達，到達時間是？,19:13,時間計算
小明有424元，買文具用去258元，媽媽又給他135元，現在有多少元？,301,四則運算
879 - 847 = ?,32,減法
27小時37分 = ? 分,1657,單位轉換
小明有721元，買文具用去588元，媽媽又給他196元，現在有多少元？,329,四則運算
452 + 164 = ?,616,加法
904 - 296 = ?,608,減法
19和8的最小公倍數是？,152,數論
201 ÷ 42 = ?,4...33,除法
989 - 173 = ?,816,減法
18公斤872克 = ? 克,18872,單位轉換
面向西方，左轉3個直角，現在面向哪一方？ (A.C B.北方 C.B D.A),B,方向(選擇)
282 + 22 = ?,304,加法
9 × 20 = ?,180,乘法
181 - 162 = ?,19,減法
2114 ÷ 34 = ?,62...6,除法
面向北方，左轉2個直角，現在面向哪一方？ (A.南方 B.B C.A D.C),A,方向(選擇)
家中有果72個。媽媽吃了8個後，小文吃了餘下的2/4，現在還剩下多少個果？,32,四則運算
970 - 435 = ?,535,減法
261 - 104 = ?,157,減法
405 + 310 = ?,715,加法
父親今年32歲，兒子今年14歲，在多少年前父親年齡是兒子的3倍？,5,年齡
00:25 出發，經過90分鐘後到達，到達時間是？,01:55,時間計算
早餐從主食3種、飲品3種中各選一種，共有多少種組合？,9,組合
124 ÷ 35 = ?,3...19,除法
7小時47分 = ? 分,467,單位轉換
9500 ÷ 100 = ?,95,除法
面向東方，右轉1個直角，現在面向哪一方？ (A.C B.A C.B D.南方),D,方向(選擇)
一個長方形有多少組平行線？,2,幾何
48的15倍是多少？,720,乘法
18:19 出發，經過20分鐘後到達，到達時間是？,18:39,時間計算
573 - 405 = ?,168,減法
3和20的最小公倍數是？,60,數論
100 + 262 = ?,362,加法
在 24308 中，數字「3」表示的數值是？,300,位值
8公斤185克 = ? 克,8185,單位轉換
18和12的最小公倍數是？,36,數論
433 + 320 = ?,753,加法
在 74788 中，數字「7」表示的數值是？,700,位值
182 + 176 = ?,358,加法
80 + 44 = ?,124,加法
貨倉原有飲料1595支，上午賣出1252支，下午運來354支，現在共有多少支？,697,四則運算
每件270元，買3件共需付多少元？,810元,金錢
988 - 764 = ?,224,減法
一年有31天的月份有幾個？ (A.10 B.7 C.25 D.12),B,常識(選擇)
18:18 出發，經過75分鐘後到達，到達時間是？,19:33,時間計算
2550 ÷ 34 = ?,75,除法
早餐從主食3種、飲品3種中各選一種，共有多少種組合？,9,組合
29的96倍是多少？,2784,乘法
274 - 224 = ?,50,減法
258 ÷ 86 = ?,3,除法
04:22 出發，經過90分鐘後到達，到達時間是？,05:52,時間計算
12:26 出發，經過90分鐘後到達，到達時間是？,13:56,時間計算
父親今年44歲，兒子今年17歲，在多少年前父親年齡是兒子的4倍？,8,年齡
270 ÷ 10 = ?,27,除法
一個平行四邊形有多少組平行線？,2,幾何
父親今年52歲，兒子今年16歲，在多少年前父親年齡是兒子的5倍？,7,年齡
62的41倍是多少？,2542,乘法
一個正方形有多少組平行線？,2,幾何
720 ÷ 80 = ?,9,除法
貨倉原有飲料1865支，上午賣出1013支，下午運來894支，現在共有多少支？,1746,四則運算
260 + 289 = ?,549,加法
8厘米5毫米 = ? 毫米,85,單位轉換
36的因數有哪些？,"1,2,3,4,6,9,12,18,36",因數
"按 東,南,西,北 次序輪流進行，第73次是什麼？ (A.南方 B.丙 C.甲 D.東)",D,週期(選擇)
父親今年41歲，兒子今年14歲，在多少年前父親年齡是兒子的4倍？,5,年齡
848 - 182 = ?,666,減法
41公里839米 = ? 米,41839,單位轉換
140 + 360 = ?,500,加法
249 + 428 = ?,677,加法
13公里451米 = ? 米,13451,單位轉換
6米60厘米 = ? 厘米,660,單位轉換
小明有690元，買文具用去467元，媽媽又給他191元，現在有多少元？,414,四則運算
8的2倍是多少？,16,倍數
貨倉原有飲料1889支，上午賣出603支，下午運來760支，現在共有多少支？,2046,四則運算
1508 ÷ 13 = ?,116,除法
21 × 84 = ?,1764,乘法
82 × 11 = ?,902,乘法
2022 ÷ 29 = ?,69...21,除法
598 ÷ 23 = ?,26,除法
貨倉原有飲料1178支，上午賣出574支，下午運來793支，現在共有多少支？,1397,四則運算
860 - 846 = ?,14,減法
48的因數有哪些？,"1,2,3,4,6,8,12,16,24,48",因數
39小時55分 = ? 分,2395,單位轉換
1752 ÷ 37 = ?,47...13,除法
一個平行四邊形有多少組平行線？,2,幾何
339 + 123 = ?,462,加法
24的因數有哪些？,"1,2,3,4,6,8,12,24",因數
在○裡填上 + 或 - 或 =：6/10 ? 5/10 (A.× B.√ C.= D.>),D,分數(選擇)
08:59 出發，經過15分鐘後到達，到達時間是？,09:14,時間計算
790 - 365 = ?,425,減法
一個平行四邊形有多少組平行線？,2,幾何
家中有果66個。媽媽吃了6個後，小文吃了餘下的4/6，現在還剩下多少個果？,20,四則運算
8厘米9毫米 = ? 毫米,89,單位轉換
40 × 52 = ?,2080,乘法
18升196毫升 = ? 毫升,18196,單位轉換
474 + 407 = ?,881,加法
在○裡填上 + 或 - 或 =：6/10 ? 7/10 (A.= B.× C.< D.:),C,分數(選擇)
219 + 327 = ?,546,加法
01:57 出發，經過30分鐘後到達，到達時間是？,02:27,時間計算
109 + 178 = ?,287,加法
每件212元，買8件共需付多少元？,1696元,金錢
列出24的所有因數。,"1,2,3,4,6,8,12,24",數論
一個正方形有多少組平行線？,2,幾何
26 × 23 = ?,598,乘法
486 + 296 = ?,782,加法
2509 ÷ 13 = ?,193,除法
40公里182米 = ? 米,40182,單位轉換
19厘米7毫米 = ? 毫米,197,單位轉換
22:45 出發，經過75分鐘後到達，到達時間是？,00:00,時間計算
在○裡填上 + 或 - 或 =：4/5 ? 2/5 (A.= B.> C.√ D.:),B,分數(選擇)
4厘米7毫米 = ? 毫米,47,單位轉換
3米84厘米 = ? 厘米,384,單位轉換
1305 ÷ 15 = ?,87,除法
每件199元，買3件共需付多少元？,597元,金錢
493 - 187 = ?,306,減法
204 - 171 = ?,33,減法
968 - 603 = ?,365,減法
"按 甲,乙,丙,丁 次序輪流進行，第67次是什麼？ (A.丙 B.戊 C.己 D.南方)",A,週期(選擇)
小明有478元，買文具用去295元，媽媽又給他116元，現在有多少元？,299,四則運算
貨倉原有飲料1285支，上午賣出425支，下午運來452支，現在共有多少支？,1312,四則運算
08:18 出發，經過75分鐘後到達，到達時間是？,09:33,時間計算
家中有果101個。媽媽吃了5個後，小文吃了餘下的3/4，現在還剩下多少個果？,24,四則運算
4公里848米 = ? 米,4848,單位轉換
在○裡填上 + 或 - 或 =：3/9 ? 1/9 (A.< B.× C.: D.>),D,分數(選擇)
4厘米7毫米 = ? 毫米,47,單位轉換
在 90554 中，數字「5」表示的數值是？,500,位值
290 - 210 = ?,80,減法
579 ÷ 16 = ?,36...3,除法
252 + 313 = ?,565,加法
3米54厘米 = ? 厘米,354,單位轉換
78 + 89 = ?,167,加法
01:31 出發，經過20分鐘後到達，到達時間是？,01:51,時間計算
在○裡填上 + 或 - 或 =：2/5 ? 2/5 (A.: B.< C.= D.√),C,分數(選擇)
15和12的最小公倍數是？,60,數論
18和10的最小公倍數是？,90,數論
177 + 137 = ?,314,加法
422 - 64 = ?,358,減法
728 - 692 = ?,36,減法
10000 ÷ 80 = ?,125,除法
96的6倍是多少？,576,乘法
763 - 192 = ?,571,減法
317 + 88 = ?,405,加法
7厘米6毫米 = ? 毫米,76,單位轉換
16 × 82 = ?,1312,乘法
94的71倍是多少？,6674,乘法
一個正方形有多少組平行線？,2,幾何
15和10的最小公倍數是？,30,數論
9米51厘米 = ? 厘米,951,單位轉換
01:36 出發，經過45分鐘後到達，到達時間是？,02:21,時間計算
18米84厘米 = ? 厘米,1884,單位轉換
在○裡填上 + 或 - 或 =：5/9 ? 1/9 (A.: B.> C.< D.=),B,分數(選擇)
32小時14分 = ? 分,1934,單位轉換
20的10倍是多少？,200,倍數
01:11 出發，經過20分鐘後到達，到達時間是？,01:31,時間計算
651 ÷ 31 = ?,21,除法
父親今年44歲，兒子今年16歲，在多少年前父親年齡是兒子的3倍？,2,年齡
面向東方，右轉3個直角，現在面向哪一方？ (A.A B.北方 C.B D.C),B,方向(選擇)
父親今年44歲，兒子今年14歲，在多少年前父親年齡是兒子的4倍？,4,年齡
455 + 396 = ?,851,加法
"按 甲,乙,丙,丁 次序輪流進行，第65次是什麼？ (A.戊 B.北方 C.西方 D.甲)",D,週期(選擇)
1670 ÷ 44 = ?,37...42,除法
882 - 486 = ?,396,減法
17小時23分 = ? 分,1043,單位轉換
85 × 27 = ?,2295,乘法
07:50 出發，經過15分鐘後到達，到達時間是？,08:05,時間計算
227 - 108 = ?,119,減法
86 + 390 = ?,476,加法
141 ÷ 31 = ?,4...17,除法
462 + 318 = ?,780,加法
22 × 43 = ?,946,乘法
在 92378 中，數字「2」表示的數值是？,2000,位值
貨倉原有飲料915支，上午賣出418支，下午運來232支，現在共有多少支？,729,四則運算
貨倉原有飲料1042支，上午賣出557支，下午運來238支，現在共有多少支？,723,四則運算
一個平行四邊形有多少組平行線？,2,幾何
列出36的所有因數。,"1,2,3,4,6,9,12,18,36",數論
17:51 出發，經過15分鐘後到達，到達時間是？,18:06,時間計算
23:38 出發，經過45分鐘後到達，到達時間是？,00:23,時間計算
43 + 463 = ?,506,加法
一個梯形有多少組平行線？,1,幾何
40 × 97 = ?,3880,乘法
109 ÷ 2 = ?,54...1,除法
7公斤48克 = ? 克,7048,單位轉換
16厘米1毫米 = ? 毫米,161,單位轉換
128 - 46 = ?,82,減法
21:09 出發，經過20分鐘後到達，到達時間是？,21:29,時間計算
面向西方，右轉3個直角，現在面向哪一方？ (A.B B.A C.C D.南方),D,方向(選擇)
764 - 602 = ?,162,減法
15升117毫升 = ? 毫升,15117,單位轉換
1909 ÷ 43 = ?,44...17,除法
貨倉原有飲料741支，上午賣出610支，下午運來266支，現在共有多少支？,397,四則運算
"按 甲,乙,丙,丁 次序輪流進行，第28次是什麼？ (A.東方 B.南方 C.戊 D.丁)",D,週期(選擇)
25公里149米 = ? 米,25149,單位轉換
"按 甲,乙,丙,丁 次序輪流進行，第49次是什麼？ (A.甲 B.丙 C.北方 D.東方)",A,週期(選擇)
家中有果68個。媽媽吃了8個後，小文吃了餘下的1/3，現在還剩下多少個果？,40,四則運算
378 - 287 = ?,91,減法
258 + 98 = ?,356,加法
在○裡填上 + 或 - 或 =：7/8 ? 5/8 (A.= B.√ C.> D.:),C,分數(選擇)
16:30 出發，經過15分鐘後到達，到達時間是？,16:45,時間計算
453 + 184 = ?,637,加法
14和4的最小公倍數是？,28,數論
9公斤655克 = ? 克,9655,單位轉換
50 × 40 = ?,2000,乘法
2 × 13 = ?,26,乘法
116 ÷ 3 = ?,38...2,除法
126 - 24 = ?,102,減法
952 - 248 = ?,704,減法
小明有501元，買文具用去114元，媽媽又給他242元，現在有多少元？,629,四則運算
51 ÷ 51 = ?,1,除法
在○裡填上 + 或 - 或 =：8/12 ? 3/12 (A.√ B.> C.× D.=),B,分數(選擇)
18:50 出發，經過15分鐘後到達，到達時間是？,19:05,時間計算
在○裡填上 + 或 - 或 =：2/4 ? 1/4 (A.√ B.< C.> D.=),C,分數(選擇)
21:50 出發，經過45分鐘後到達，到達時間是？,22:35,時間計算
15 × 24 = ?,360,乘法
小明有606元，買文具用去454元，媽媽又給他210元，現在有多少元？,362,四則運算
3001 ÷ 37 = ?,81...4,除法
在○裡填上 + 或 - 或 =：2/8 ? 4/8 (A.: B.= C.< D.×),C,分數(選擇)
父親今年13歲，兒子今年8歲，在多少年前父親年齡是兒子的2倍？,3,年齡
11的2倍是多少？,22,倍數
21:19 出發，經過15分鐘後到達，到達時間是？,21:34,時間計算
20厘米1毫米 = ? 毫米,201,單位轉換
59 × 10 = ?,590,乘法
51的5倍是多少？,255,乘法
小明有767元，買文具用去442元，媽媽又給他119元，現在有多少元？,444,四則運算
家中有果102個。媽媽吃了7個後，小文吃了餘下的1/5，現在還剩下多少個果？,76,四則運算
22的60倍是多少？,1320,乘法
70 + 359 = ?,429,加法
48的因數有哪些？,"1,2,3,4,6,8,12,16,24,48",因數
66的24倍是多少？,1584,乘法
家中有果102個。媽媽吃了6個後，小文吃了餘下的2/6，現在還剩下多少個果？,64,四則運算
5米46厘米 = ? 厘米,546,單位轉換
840 ÷ 34 = ?,24...24,除法
小明有616元，買文具用去484元，媽媽又給他208元，現在有多少元？,340,四則運算
